;TDU-073;Sonstige Formen der Herzkrankheit;11;e;19;e;18;e;34;e;40;e;59;e;111;e;143;e;390;e;697;e;1044;e;1319;e;1796;e;2561;e;5051;e;6115;e;12323;e;-;;11;e;17;e;9;e;7;e;11;e;30;e;27;e;57;e;121;e;235;e;343;e;525;e;878;e;1561;e;3986;e;7334;e;30349;e;-;
;TDU-074;Sonstige Krankheiten des Endokards;-;;1;e;1;e;3;e;6;e;12;e;12;e;25;e;38;e;70;e;129;e;203;e;287;e;420;e;997;e;1202;e;2084;e;-;;-;;2;e;1;e;2;e;3;e;7;e;5;e;8;e;27;e;24;e;44;e;82;e;156;e;296;e;825;e;1502;e;5082;e;-;
;TDU-075;Zerebrovaskuläre Krankheiten;3;e;6;e;2;e;6;e;14;e;34;e;42;e;83;e;191;e;400;e;649;e;957;e;1502;e;2251;e;4521;e;5093;e;7509;e;-;;-;;3;e;2;e;5;e;9;e;28;e;40;e;72;e;180;e;268;e;369;e;538;e;899;e;1616;e;3978;e;6194;e;18492;e;-;
;TDU-07501;Schlaganfall, nicht als Blutung oder Infarkt bez.;-;;1;e;1;e;-;;1;e;1;e;1;e;10;e;20;e;55;e;91;e;152;e;261;e;435;e;964;e;1167;e;2126;e;-;;-;;-;;-;;-;;-;;2;e;1;e;1;e;9;e;16;e;28;e;73;e;148;e;313;e;830;e;1587;e;5970;e;-;
;TDU-076;Krankheiten der Arterien, Arteriolen und Kapillare;1;e;2;e;3;e;3;e;5;e;9;e;21;e;42;e;90;e;159;e;280;e;435;e;607;e;739;e;1300;e;1306;e;1989;e;-;;-;;-;;1;e;-;;2;e;7;e;9;e;13;e;32;e;77;e;119;e;193;e;290;e;417;e;887;e;1145;e;4445;e;-;
;TDU-08;Krankheiten des Atmungssystems;7;e;33;e;8;e;15;e;15;e;25;e;63;e;84;e;238;e;506;e;1110;e;1833;e;2818;e;4052;e;7093;e;6971;e;10034;e;-;;9;e;22;e;6;e;7;e;22;e;21;e;23;e;50;e;128;e;312;e;674;e;1156;e;1818;e;2521;e;4212;e;5140;e;13388;e;-;
;TDU-081;Grippe;1;e;4;e;1;e;3;e;-;;1;e;5;e;4;e;14;e;24;e;24;e;26;e;29;e;25;e;27;e;18;e;22;e;-;;-;;3;e;1;e;-;;1;e;3;e;2;e;8;e;10;e;9;e;13;e;20;e;10;e;13;e;16;e;22;e;51;e;-;
;TDU-082;Pneumonie;1;e;10;e;2;e;7;e;6;e;9;e;23;e;31;e;76;e;121;e;205;e;286;e;467;e;781;e;1654;e;2049;e;3811;e;-;;3;e;11;e;1;e;1;e;10;e;9;e;9;e;18;e;28;e;59;e;94;e;150;e;239;e;407;e;945;e;1608;e;5574;e;-;
;TDU-083;Chronische Krankheiten der unteren Atemwege;-;;9;e;2;e;3;e;3;e;6;e;19;e;25;e;97;e;271;e;697;e;1249;e;1870;e;2513;e;3889;e;3451;e;4160;e;-;;-;;1;e;-;;1;e;4;e;4;e;5;e;15;e;62;e;196;e;479;e;847;e;1337;e;1715;e;2445;e;2511;e;5065;e;-;
;TDU-084;Asthma;-;;4;e;2;e;3;e;3;e;2;e;9;e;3;e;8;e;14;e;28;e;20;e;23;e;26;e;49;e;59;e;89;e;-;;-;;1;e;-;;1;e;3;e;4;e;2;e;4;e;10;e;21;e;32;e;30;e;49;e;45;e;73;e;102;e;248;e;-;
;TDU-09;Krankheiten des Verdauungssystems;6;e;7;e;6;e;16;e;40;e;76;e;183;e;354;e;803;e;1498;e;1934;e;2313;e;2351;e;2238;e;3202;e;2830;e;3565;e;-;;2;e;7;e;3;e;7;e;14;e;38;e;74;e;136;e;366;e;609;e;862;e;1015;e;1232;e;1458;e;2560;e;3167;e;7701;e;-;
;TDU-091;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;-;;-;;1;e;-;;1;e;4;e;4;e;8;e;22;e;45;e;63;e;82;e;102;e;106;e;173;e;202;e;322;e;-;;-;;-;;-;;-;;-;;-;;1;e;2;e;3;e;17;e;20;e;33;e;48;e;79;e;166;e;244;e;663;e;-;
;TDU-092;Krankheiten der Leber;-;;2;e;1;e;3;e;24;e;53;e;133;e;250;e;593;e;1140;e;1428;e;1631;e;1460;e;1166;e;1293;e;778;e;478;e;-;;1;e;4;e;-;;2;e;8;e;27;e;52;e;100;e;283;e;444;e;599;e;639;e;678;e;576;e;810;e;586;e;621;e;-;
;TDU-09201;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;-;;-;;-;;1;e;20;e;48;e;130;e;241;e;567;e;1103;e;1368;e;1540;e;1375;e;1092;e;1177;e;680;e;392;e;-;;-;;1;e;-;;1;e;5;e;24;e;48;e;95;e;269;e;416;e;561;e;594;e;622;e;506;e;674;e;481;e;452;e;-;
;TDU-10;Krankheiten der Haut und der Unterhaut;-;;1;e;1;e;-;;-;;3;e;5;e;10;e;7;e;15;e;28;e;30;e;40;e;67;e;126;e;125;e;134;e;-;;-;;-;;1;e;-;;-;;-;;2;e;1;e;1;e;10;e;14;e;28;e;40;e;45;e;111;e;203;e;546;e;-;
;TDU-11;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;-;;1;e;2;e;3;e;1;e;7;e;6;e;10;e;24;e;52;e;60;e;89;e;117;e;180;e;278;e;290;e;383;e;-;;1;e;1;e;2;e;5;e;6;e;5;e;4;e;9;e;31;e;30;e;57;e;100;e;120;e;202;e;379;e;456;e;1100;e;-;
;TDU-111;Chronische Polyarthritis und Arthrose;-;;-;;-;;-;;-;;2;e;-;;3;e;4;e;6;e;13;e;16;e;31;e;38;e;74;e;80;e;93;e;-;;-;;-;;-;;-;;1;e;-;;1;e;-;;5;e;9;e;8;e;21;e;28;e;54;e;102;e;123;e;317;e;-;
;TDU-12;Krankheiten des Urogenitalsystems;-;;3;e;-;;-;;3;e;8;e;9;e;18;e;55;e;104;e;168;e;293;e;494;e;799;e;1724;e;2350;e;4430;e;-;;1;e;1;e;1;e;2;e;5;e;3;e;9;e;8;e;30;e;62;e;104;e;190;e;325;e;577;e;1516;e;2540;e;7970;e;-;
;TDU-121;Krankheiten der Niere;-;;3;e;-;;-;;3;e;7;e;7;e;12;e;44;e;75;e;128;e;235;e;367;e;601;e;1294;e;1785;e;3398;e;-;;1;e;-;;1;e;1;e;4;e;3;e;8;e;6;e;22;e;48;e;78;e;140;e;228;e;415;e;1120;e;1858;e;6161;e;-;
;TDU-13;Schwangerschaft, Geburt und Wochenbett;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;5;e;10;e;6;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;TDU-14;Best.Zustände mit Ursprung in der Perinatalperiode;793;e;7;e;1;e;3;e;4;e;3;e;1;e;2;e;6;e;5;e;4;e;4;e;5;e;5;e;3;e;1;e;1;e;-;;619;e;6;e;1;e;1;e;2;e;1;e;4;e;1;e;1;e;2;e;4;e;2;e;-;;3;e;1;e;4;e;1;e;-;
;TDU-15;Angeb. Fehlbildungen,Deformitäten,Chromosomenanom.;407;e;84;e;25;e;21;e;19;e;31;e;19;e;16;e;42;e;67;e;74;e;77;e;55;e;26;e;33;e;18;e;25;e;-;;365;e;64;e;17;e;10;e;21;e;12;e;16;e;17;e;33;e;56;e;68;e;74;e;50;e;32;e;42;e;29;e;56;e;-;
;TDU-151;Angeborene Fehlbildungen des Nervensystems;42;e;22;e;7;e;7;e;2;e;5;e;3;e;-;;5;e;-;;1;e;3;e;1;e;3;e;4;e;1;e;3;e;-;;32;e;16;e;4;e;1;e;3;e;4;e;2;e;9;e;1;e;1;e;2;e;1;e;1;e;3;e;2;e;3;e;1;e;-;
;TDU-152;Angeborene Fehlbildungen des Kreislaufsystems;134;e;31;e;8;e;3;e;9;e;12;e;4;e;6;e;10;e;11;e;7;e;14;e;3;e;8;e;14;e;7;e;9;e;-;;118;e;19;e;4;e;1;e;5;e;5;e;7;e;2;e;10;e;10;e;10;e;10;e;3;e;8;e;19;e;16;e;31;e;-;
;TDU-16;Symptome und abnorme klinische und Laborbefunde;158;e;77;e;43;e;109;e;144;e;204;e;308;e;430;e;812;e;1370;e;1702;e;1792;e;1869;e;1901;e;2259;e;1776;e;2194;e;-;;135;e;65;e;42;e;36;e;56;e;82;e;129;e;160;e;281;e;392;e;577;e;699;e;851;e;1012;e;1576;e;1679;e;4974;e;-;
;TDU-161;Plötzlicher Kindstod;81;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;56;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;TDU-162;Sonst. ungenau bezeichnete u. unbek. Todesursachen;74;e;75;e;43;e;108;e;142;e;202;e;296;e;421;e;789;e;1329;e;1649;e;1754;e;1810;e;1817;e;2089;e;1548;e;1480;e;-;;77;e;61;e;42;e;35;e;54;e;79;e;128;e;159;e;270;e;378;e;554;e;668;e;815;e;933;e;1424;e;1383;e;2542;e;-;
;TDU-17;Äußere Ursachen von Morbidität und Mortalität;17;e;139;e;406;e;640;e;728;e;761;e;762;e;833;e;1275;e;1533;e;1518;e;1469;e;1370;e;1562;e;2678;e;2671;e;4281;e;-;;19;e;71;e;133;e;166;e;180;e;209;e;159;e;240;e;421;e;542;e;554;e;560;e;589;e;866;e;1669;e;2374;e;6988;e;-;
;TDU-171;Unfälle einschließlich Spätfolgen;11;e;112;e;236;e;334;e;353;e;318;e;328;e;345;e;521;e;663;e;720;e;784;e;817;e;1009;e;1871;e;2087;e;3653;e;-;;12;e;50;e;60;e;85;e;63;e;93;e;63;e;102;e;130;e;210;e;266;e;311;e;409;e;633;e;1377;e;2130;e;6562;e;-;
;TDU-172;Transportmittelunfälle;1;e;43;e;180;e;245;e;191;e;140;e;127;e;131;e;182;e;244;e;185;e;145;e;134;e;138;e;253;e;168;e;114;e;-;;3;e;26;e;49;e;64;e;30;e;37;e;17;e;37;e;41;e;64;e;70;e;56;e;60;e;75;e;111;e;102;e;84;e;-;
;TDU-173;Stürze;-;;6;e;7;e;16;e;18;e;21;e;30;e;56;e;97;e;145;e;219;e;296;e;360;e;463;e;1026;e;1330;e;2631;e;-;;1;e;4;e;4;e;5;e;5;e;5;e;8;e;21;e;28;e;48;e;59;e;112;e;159;e;325;e;833;e;1385;e;4712;e;-;
;TDU-174;Ertrinken und Untergehen;-;;34;e;22;e;22;e;22;e;16;e;18;e;6;e;22;e;23;e;20;e;16;e;18;e;21;e;36;e;27;e;13;e;-;;3;e;7;e;-;;-;;4;e;4;e;3;e;2;e;5;e;4;e;9;e;6;e;8;e;11;e;18;e;11;e;16;e;-;
;TDU-175;Exposition gegenüber Rauch, Feuer und Flammen;-;;3;e;2;e;4;e;5;e;3;e;8;e;11;e;11;e;16;e;21;e;16;e;12;e;18;e;25;e;15;e;24;e;-;;-;;2;e;1;e;1;e;2;e;2;e;2;e;2;e;2;e;8;e;7;e;10;e;11;e;15;e;22;e;15;e;29;e;-;
;TDU-176;Akzid. Vergiftung: schädl. Substanzen (inkl. Exp.);-;;-;;8;e;25;e;69;e;96;e;100;e;77;e;78;e;59;e;50;e;39;e;14;e;26;e;20;e;16;e;17;e;-;;-;;1;e;2;e;8;e;13;e;29;e;20;e;19;e;24;e;19;e;29;e;12;e;8;e;16;e;10;e;16;e;27;e;-;
;TDU-177;Vorsätzliche Selbstbeschädigung;-;;9;e;139;e;262;e;316;e;398;e;357;e;429;e;670;e;775;e;710;e;600;e;477;e;491;e;714;e;502;e;525;e;-;;-;;8;e;66;e;66;e;93;e;96;e;76;e;108;e;254;e;291;e;254;e;207;e;152;e;188;e;228;e;167;e;210;e;-;
;TDU-178;Tätlicher Angriff;5;e;11;e;10;e;14;e;14;e;13;e;14;e;10;e;17;e;18;e;17;e;12;e;6;e;3;e;11;e;9;e;5;e;-;;3;e;6;e;4;e;8;e;11;e;14;e;13;e;21;e;15;e;14;e;11;e;10;e;8;e;11;e;7;e;13;e;14;e;-;
;TDU-179;Ereignis, dessen nähere Umstände unbestimmt sind;1;e;7;e;19;e;29;e;44;e;32;e;60;e;49;e;65;e;73;e;69;e;71;e;64;e;59;e;80;e;71;e;97;e;-;;4;e;6;e;3;e;7;e;12;e;6;e;7;e;9;e;20;e;26;e;22;e;29;e;20;e;33;e;56;e;64;e;199;e;-;
;TDU-18;COVID-19, Virus nachgewiesen;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;TDU-19;COVID-19, Virus nicht nachgewiesen;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;Insgesamt;1494;e;626;e;671;e;1081;e;1367;e;1809;e;2485;e;3778;e;8141;e;15308;e;23028;e;30738;e;38577;e;47844;e;79962;e;78387;e;113008;e;-;;1206;e;473;e;322;e;366;e;565;e;881;e;1232;e;2076;e;4650;e;8285;e;12404;e;16722;e;22223;e;30623;e;58804;e;77487;e;224279;e;-;
2017;TDU-01;Bestimmte infektiöse und parasitäre Krankheiten;10;e;20;e;5;e;12;e;11;e;28;e;50;e;78;e;138;e;249;e;376;e;435;e;655;e;727;e;1373;e;1661;e;2365;e;-;;8;e;14;e;4;e;6;e;10;e;17;e;20;e;47;e;52;e;136;e;174;e;259;e;364;e;550;e;1157;e;1772;e;4502;e;-;
;TDU-011;Tuberkulose einschließlich ihrer Folgezustände;-;;-;;-;;1;e;2;e;-;;6;e;3;e;6;e;10;e;5;e;10;e;13;e;12;e;25;e;27;e;51;e;-;;-;;-;;-;;-;;2;e;-;;-;;-;;-;;1;e;1;e;6;e;3;e;8;e;23;e;19;e;54;e;-;
;TDU-012;Meningokokkeninfektion;1;e;3;e;-;;2;e;-;;-;;-;;-;;-;;1;e;1;e;-;;1;e;-;;2;e;2;e;-;;-;;-;;3;e;-;;1;e;-;;1;e;-;;-;;-;;2;e;1;e;1;e;1;e;-;;1;e;3;e;-;;-;
;TDU-013;Virushepatitis;-;;-;;1;e;-;;-;;6;e;7;e;23;e;40;e;57;e;66;e;59;e;56;e;28;e;30;e;20;e;25;e;-;;-;;-;;-;;-;;-;;4;e;3;e;11;e;12;e;22;e;25;e;16;e;21;e;21;e;53;e;49;e;83;e;-;
;TDU-014;HIV-Krankheit;-;;-;;-;;-;;3;e;12;e;15;e;20;e;31;e;42;e;35;e;25;e;22;e;12;e;18;e;6;e;2;e;-;;-;;-;;-;;1;e;1;e;5;e;8;e;10;e;12;e;7;e;3;e;4;e;4;e;5;e;4;e;2;e;2;e;-;
;TDU-02;Neubildungen;13;e;105;e;55;e;96;e;135;e;211;e;391;e;660;e;1863;e;4559;e;8112;e;11849;e;15317;e;16923;e;25863;e;20980;e;19866;e;-;;11;e;98;e;31;e;54;e;132;e;289;e;511;e;879;e;2174;e;4175;e;6403;e;8505;e;10688;e;12127;e;19045;e;18280;e;25286;e;-;
;TDU-021;Bösartige Neubildungen (BN);8;e;100;e;54;e;90;e;130;e;205;e;378;e;638;e;1829;e;4488;e;7987;e;11645;e;15025;e;16543;e;25099;e;20186;e;18721;e;-;;9;e;89;e;27;e;50;e;129;e;285;e;503;e;866;e;2149;e;4131;e;6325;e;8371;e;10527;e;11855;e;18464;e;17387;e;23302;e;-;
;TDU-02101;BN der Lippe, der Mundhöhle und des Pharynx;-;;2;e;-;;-;;3;e;6;e;6;e;31;e;138;e;341;e;532;e;704;e;667;e;509;e;482;e;310;e;232;e;-;;-;;-;;1;e;1;e;2;e;3;e;8;e;6;e;23;e;74;e;135;e;180;e;188;e;162;e;208;e;163;e;248;e;-;
;TDU-02102;BN des Ösophagus;-;;-;;-;;-;;-;;1;e;8;e;23;e;95;e;238;e;424;e;646;e;666;e;623;e;718;e;512;e;312;e;-;;-;;-;;-;;-;;-;;2;e;1;e;6;e;18;e;53;e;77;e;139;e;159;e;171;e;213;e;164;e;230;e;-;
;TDU-02103;BN des Magens;-;;-;;-;;5;e;9;e;9;e;25;e;39;e;111;e;270;e;400;e;493;e;580;e;628;e;987;e;870;e;840;e;-;;-;;-;;1;e;-;;4;e;21;e;30;e;35;e;73;e;143;e;195;e;228;e;305;e;334;e;640;e;648;e;1043;e;-;
;TDU-02104;BN des Dickdarms;-;;-;;1;e;1;e;6;e;26;e;25;e;36;e;101;e;235;e;410;e;618;e;903;e;998;e;1679;e;1462;e;1542;e;-;;-;;-;;1;e;1;e;8;e;13;e;19;e;49;e;96;e;190;e;260;e;392;e;539;e;734;e;1330;e;1420;e;2620;e;-;
;TDU-02105;BN des Rektums, des Anus und am Rektosigmoid;-;;-;;1;e;1;e;1;e;9;e;16;e;41;e;85;e;203;e;348;e;491;e;592;e;667;e;900;e;731;e;617;e;-;;-;;-;;-;;1;e;2;e;4;e;14;e;15;e;67;e;136;e;186;e;208;e;294;e;298;e;567;e;578;e;911;e;-;
;TDU-02106;BN der Leber, der Gallenwege und des Pankreas;1;e;2;e;1;e;2;e;4;e;11;e;42;e;74;e;237;e;580;e;1055;e;1639;e;2151;e;2306;e;3521;e;2541;e;1720;e;-;;-;;1;e;1;e;1;e;2;e;9;e;18;e;48;e;139;e;335;e;637;e;962;e;1339;e;1698;e;2859;e;2683;e;3095;e;-;
;TDU-02107;BN der Leber und der intrahepatischen Gallengänge;1;e;2;e;1;e;1;e;2;e;6;e;12;e;21;e;58;e;193;e;356;e;547;e;739;e;799;e;1215;e;784;e;476;e;-;;-;;1;e;1;e;1;e;2;e;4;e;3;e;11;e;37;e;77;e;139;e;222;e;274;e;326;e;520;e;475;e;604;e;-;
;TDU-02108;BN des Pankreas;-;;-;;-;;-;;2;e;2;e;21;e;46;e;158;e;337;e;618;e;939;e;1205;e;1267;e;1914;e;1444;e;994;e;-;;-;;-;;-;;-;;-;;3;e;14;e;30;e;86;e;219;e;426;e;620;e;874;e;1143;e;1909;e;1780;e;1954;e;-;
;TDU-02109;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;-;;-;;-;;3;e;2;e;11;e;44;e;101;e;395;e;1192;e;2523;e;3714;e;4609;e;4711;e;6004;e;3903;e;2662;e;-;;-;;-;;-;;2;e;4;e;10;e;33;e;85;e;302;e;742;e;1558;e;2195;e;2576;e;2499;e;2786;e;1990;e;1800;e;-;
;TDU-02110;BN der Bronchien und der Lunge;-;;-;;-;;3;e;2;e;11;e;43;e;99;e;374;e;1130;e;2411;e;3543;e;4386;e;4554;e;5811;e;3753;e;2544;e;-;;-;;-;;-;;2;e;4;e;10;e;31;e;85;e;298;e;730;e;1541;e;2159;e;2547;e;2466;e;2753;e;1966;e;1776;e;-;
;TDU-02111;Melanom und sonstige bösartige Neubild. der Haut;-;;-;;-;;2;e;3;e;7;e;24;e;33;e;53;e;105;e;113;e;151;e;177;e;226;e;401;e;385;e;440;e;-;;-;;2;e;-;;2;e;6;e;10;e;14;e;28;e;50;e;84;e;80;e;97;e;140;e;144;e;237;e;241;e;509;e;-;
;TDU-02112;Bösartiges Melanom der Haut;-;;-;;-;;2;e;3;e;7;e;21;e;31;e;51;e;96;e;102;e;124;e;156;e;183;e;317;e;272;e;228;e;-;;-;;2;e;-;;2;e;6;e;10;e;14;e;26;e;49;e;77;e;73;e;86;e;118;e;125;e;195;e;178;e;281;e;-;
;TDU-02113;BN der Brustdrüse;-;;-;;-;;-;;-;;-;;2;e;-;;2;e;8;e;17;e;13;e;20;e;20;e;30;e;41;e;39;e;-;;-;;1;e;-;;1;e;19;e;83;e;172;e;275;e;647;e;1063;e;1263;e;1415;e;1796;e;1863;e;2920;e;2788;e;4092;e;-;
;TDU-02114;BN der Genital- und Harnorgane;-;;-;;2;e;8;e;16;e;16;e;24;e;47;e;128;e;360;e;700;e;1267;e;2129;e;2765;e;5375;e;5222;e;6637;e;-;;-;;4;e;2;e;4;e;18;e;45;e;88;e;136;e;378;e;667;e;988;e;1270;e;1499;e;1783;e;2918;e;2875;e;3597;e;-;
;TDU-02115;BN der Cervix uteri;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;6;e;21;e;52;e;62;e;126;e;169;e;190;e;198;e;140;e;122;e;179;e;137;e;184;e;-;
;TDU-02116;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4;e;6;e;5;e;7;e;40;e;82;e;160;e;217;e;295;e;325;e;531;e;490;e;545;e;-;
;TDU-02117;BN des Ovars;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;1;e;7;e;8;e;15;e;43;e;129;e;257;e;399;e;503;e;544;e;673;e;1067;e;889;e;836;e;-;
;TDU-02118;BN der Prostata;-;;-;;-;;-;;-;;-;;-;;-;;12;e;94;e;239;e;564;e;1088;e;1577;e;3318;e;3187;e;4239;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;TDU-02119;BN der Niere, ausgenommen Nierenbecken;-;;-;;-;;3;e;3;e;4;e;6;e;17;e;46;e;117;e;182;e;267;e;387;e;381;e;634;e;579;e;529;e;-;;-;;4;e;-;;1;e;-;;3;e;5;e;5;e;22;e;39;e;69;e;98;e;160;e;197;e;377;e;426;e;579;e;-;
;TDU-02120;BN der Harnblase;-;;-;;-;;-;;-;;2;e;3;e;6;e;25;e;54;e;121;e;193;e;291;e;371;e;751;e;832;e;1199;e;-;;-;;-;;-;;-;;1;e;5;e;4;e;5;e;14;e;47;e;57;e;88;e;120;e;167;e;274;e;393;e;683;e;-;
;TDU-02121;BN d. lymphat., blutbild. u. verwandten Gewebes;1;e;24;e;16;e;29;e;24;e;35;e;44;e;59;e;134;e;264;e;467;e;679;e;986;e;1401;e;2515;e;2222;e;1861;e;-;;2;e;18;e;8;e;14;e;22;e;23;e;31;e;51;e;87;e;185;e;260;e;434;e;646;e;935;e;1846;e;1879;e;2335;e;-;
;TDU-02122;Leukämie;1;e;23;e;12;e;19;e;18;e;24;e;28;e;24;e;48;e;101;e;156;e;250;e;382;e;574;e;1052;e;971;e;838;e;-;;2;e;15;e;4;e;6;e;18;e;17;e;19;e;21;e;43;e;74;e;118;e;177;e;257;e;367;e;749;e;713;e;1053;e;-;
;TDU-022;Gutartige Neubildungen;2;e;-;;-;;-;;1;e;-;;2;e;5;e;9;e;9;e;20;e;20;e;19;e;36;e;63;e;50;e;68;e;-;;-;;1;e;-;;1;e;1;e;-;;2;e;2;e;6;e;14;e;20;e;26;e;19;e;30;e;70;e;98;e;174;e;-;
;TDU-03;Krankheiten des Blutes u. der blutbildenden Organe;8;e;14;e;3;e;11;e;7;e;9;e;9;e;9;e;16;e;44;e;51;e;81;e;114;e;149;e;284;e;308;e;514;e;-;;6;e;4;e;5;e;2;e;5;e;10;e;9;e;11;e;22;e;27;e;44;e;65;e;73;e;100;e;273;e;389;e;1008;e;-;
;TDU-04;Endokrine, Ernährungs- u. Stoffwechselkrankheiten;10;e;31;e;13;e;16;e;30;e;56;e;77;e;124;e;245;e;462;e;695;e;1004;e;1307;e;1427;e;2529;e;2941;e;4153;e;-;;14;e;23;e;6;e;16;e;19;e;19;e;36;e;56;e;127;e;192;e;296;e;492;e;704;e;932;e;2137;e;3517;e;10202;e;-;
;TDU-041;Diabetes mellitus;-;;2;e;4;e;5;e;12;e;27;e;23;e;56;e;122;e;281;e;456;e;737;e;989;e;1109;e;2029;e;2424;e;3136;e;-;;-;;2;e;-;;3;e;4;e;6;e;13;e;23;e;63;e;99;e;165;e;292;e;458;e;639;e;1589;e;2706;e;7381;e;-;
;TDU-05;Psychische und Verhaltensstörungen;1;e;3;e;10;e;23;e;48;e;112;e;153;e;237;e;404;e;714;e;808;e;885;e;886;e;1015;e;2646;e;3888;e;8159;e;-;;-;;2;e;5;e;6;e;16;e;33;e;33;e;58;e;107;e;187;e;219;e;294;e;413;e;810;e;2529;e;5172;e;22761;e;-;
;TDU-051;Psychische und Verhaltensstörungen durch Alkohol;-;;-;;-;;3;e;9;e;46;e;53;e;146;e;291;e;553;e;662;e;698;e;577;e;326;e;359;e;213;e;95;e;-;;-;;-;;-;;-;;4;e;13;e;10;e;30;e;67;e;114;e;133;e;155;e;156;e;118;e;125;e;78;e;78;e;-;
;TDU-052;Psych. u. Verhaltensstörungen d.a.psychotr. Subst.;-;;-;;7;e;12;e;30;e;58;e;84;e;73;e;80;e;87;e;60;e;30;e;10;e;-;;2;e;1;e;-;;-;;-;;-;;1;e;1;e;4;e;10;e;15;e;16;e;21;e;17;e;13;e;13;e;5;e;5;e;6;e;2;e;8;e;-;
;TDU-06;Krankheiten d. Nervensystems u. d. Sinnesorgane;22;e;46;e;36;e;48;e;71;e;85;e;89;e;117;e;233;e;423;e;568;e;736;e;1079;e;1582;e;3413;e;3777;e;4026;e;-;;21;e;56;e;27;e;28;e;40;e;33;e;54;e;63;e;148;e;262;e;435;e;575;e;857;e;1127;e;2577;e;3346;e;6393;e;-;
;TDU-061;Meningitis;-;;1;e;-;;1;e;2;e;-;;-;;1;e;-;;6;e;5;e;4;e;4;e;2;e;18;e;10;e;6;e;-;;-;;1;e;-;;-;;-;;-;;2;e;1;e;2;e;4;e;5;e;6;e;6;e;5;e;16;e;7;e;11;e;-;
;TDU-07;Krankheiten des Kreislaufsystems;20;e;21;e;25;e;63;e;84;e;169;e;310;e;633;e;1569;e;3298;e;5390;e;7623;e;10819;e;13376;e;26507;e;32008;e;54262;e;-;;17;e;25;e;21;e;39;e;60;e;77;e;153;e;224;e;527;e;1055;e;1757;e;2733;e;4585;e;7529;e;18900;e;32698;e;117947;e;-;
;TDU-071;Hypertonie (Hochdruckkrankheit);-;;1;e;1;e;-;;5;e;5;e;16;e;38;e;88;e;193;e;287;e;465;e;672;e;844;e;1827;e;2780;e;6478;e;-;;-;;-;;-;;1;e;1;e;1;e;5;e;6;e;26;e;61;e;128;e;226;e;380;e;684;e;2064;e;4395;e;21900;e;-;
;TDU-072;Ischämische Herzkrankheiten;-;;-;;2;e;6;e;12;e;36;e;89;e;262;e;749;e;1618;e;2810;e;3950;e;5473;e;6359;e;11954;e;13874;e;21600;e;-;;-;;-;;3;e;4;e;10;e;10;e;24;e;54;e;135;e;316;e;573;e;1021;e;1694;e;2590;e;6182;e;10075;e;34129;e;-;
;TDU-07201;Akuter oder rezidivierender Myokardinfarkt;-;;-;;1;e;4;e;10;e;30;e;65;e;198;e;539;e;1152;e;1803;e;2300;e;2811;e;2850;e;4768;e;4709;e;5890;e;-;;-;;-;;1;e;2;e;6;e;9;e;17;e;33;e;109;e;221;e;380;e;614;e;992;e;1275;e;2774;e;3797;e;9606;e;-;
;TDU-073;Sonstige Formen der Herzkrankheit;13;e;13;e;12;e;34;e;34;e;63;e;100;e;151;e;308;e;624;e;943;e;1282;e;1730;e;2278;e;4931;e;6444;e;13042;e;-;;11;e;16;e;11;e;9;e;12;e;17;e;33;e;36;e;88;e;195;e;314;e;483;e;817;e;1504;e;3958;e;7629;e;31423;e;-;
;TDU-074;Sonstige Krankheiten des Endokards;1;e;1;e;1;e;3;e;6;e;8;e;12;e;25;e;25;e;83;e;130;e;181;e;322;e;467;e;928;e;1267;e;2324;e;-;;-;;-;;-;;2;e;1;e;4;e;9;e;3;e;10;e;30;e;42;e;73;e;160;e;289;e;750;e;1582;e;5167;e;-;
